rep,crossover_log,crossover_gdp
771,10.067854613864755,23572.937427742298
772,9.786403319086626,17790.20526979603
773,9.515809160307366,13572.611220683726
774,9.722233811022504,16684.473093300774
775,8.560996731978738,5223.885392038585
776,9.519103088812845,13617.39214376755
777,10.008360011320374,22211.37916015115
778,9.285600416675376,10781.644853925847
779,9.206563600251531,9962.303513075014
780,9.38332807819648,11888.514895158798
781,9.81506508542925,18307.48159170862
782,9.787384065326917,17807.6615053979
783,10.118791307856261,24804.77137637278
784,10.265970079612108,28737.842281200916
785,9.702301345378437,16355.202891672834
786,3.3944090795952366,29.79704059225718
787,9.788896566900073,17834.61600065873
788,8.774414231120405,6466.654863310653
789,10.766050192128006,47384.48778151901
790,10.051327660936899,23186.55029625037
791,8.340768368319198,4191.308973560471
792,9.75524957157665,17244.517943555133
793,9.757575887914312,17284.680845076695
794,9.786682782541007,17795.177676785537
795,9.384096744513032,11897.656709164674
796,9.039496545588031,8429.532102397201
797,9.420255759548509,12335.736798771102
798,12.21512935799939,201819.5697163578
799,9.04286050198671,8457.93642952416
800,8.758686064648307,6365.741907260695
801,9.622139990575615,15095.319238997123
802,9.943517546843855,20816.839861184544
803,9.986008440489918,21720.42715932159
804,9.55794308349631,14156.697087353074
805,8.185392244257681,3588.150774799269
806,9.804390193329462,18113.090598491934
807,8.530868178298823,5068.844585962916
808,9.94307438465301,20807.616668661216
809,9.588783306819748,14600.094887508812
810,9.844326505606347,18851.09922701323
811,10.372467243008607,31967.250728741452
812,9.568236947568604,14303.176830708391
813,9.456059561012642,12785.404949391843
814,10.001624026993124,22062.266432553064
815,9.231983689931223,10218.792334852062
816,9.7169092421361,16595.87155879777
817,10.000030695133983,22027.141910502138
818,10.4588865159992,34852.72188468494
819,10.120687860537606,24851.859570542896
820,9.351062802186568,11511.05091639092
821,8.993806212674068,8053.050257951572
822,10.559277891701582,38533.292686440254
823,8.989336606124244,8017.136611495653
824,9.89988904917888,19928.159269932672
825,8.401798369462844,4455.071412252948
826,9.797648135106806,17991.38183190578
827,9.761832213222545,17358.406859248786
828,8.834877149822749,6869.709848973013
829,9.910588418762135,20142.522743126803
830,9.911092191266114,20152.672548627375
831,9.958534240139182,21131.79886351656
832,10.333449275067249,30743.973646948354
833,9.818918454732794,18378.163172957724
834,10.336707053625897,30844.294027168857
835,7.6811738542392485,2167.1622118780842
836,9.354961406536157,11556.015542253012
837,9.793595550872114,17918.61778233983
838,9.9155856476649,20243.431461943004
839,9.519440763902972,13621.991174332334
840,9.936934703384113,20680.255911656353
841,10.091314907719147,24132.503595655322
842,10.533616403873133,37557.05054970393
843,9.451145942161572,12722.736433302138
844,9.898170342668418,19893.938029412362
845,10.163142574733415,25929.655034778963
846,9.617891131886527,15031.317424301495
847,9.37163210043028,11750.277078348056
848,9.5670717808473409,14286.520950380002
849,9.69635130042805,16258.177637854324
850,10.208709848657685,27138.532180089594
851,9.896106591643465,19852.924230105684
852,9.694859513969798,16233.941990318259
853,9.870038574970097,19342.085079710778
854,9.403947244630334,12136.19082313367
855,9.282937677523725,10752.974334051913
856,10.019981401230792,22471.01198286303
857,9.692604075397734,16197.368591408036
858,9.876040786237025,19458.529473036386
859,9.736119236986946,16917.760005034954
860,8.996167927875142,8072.09174559556
861,9.890687021226709,19745.620940768633
862,9.581295012183269,14491.173402333734
863,9.832482343268465,18629.140798118326
864,9.652744674192423,15564.448873602048
865,9.630321759801033,15219.332288672016
866,9.403704854104678,12133.249481951603
867,8.909857443992559,7404.6054520487205
868,10.237745747837073,27938.075420117864
869,10.12234676487452,24893.120642788275
870,10.141635044821548,25377.926628874124
871,10.408932998349869,33154.47564279898
872,9.306272753356788,11006.846347022172
873,9.592412140603235,14653.17245166201
874,9.338123065738763,11363.06049473626
875,9.708444817771158,16455.98990323282
876,9.77169806641232,17530.5099287696
877,6.727043529727852,834.6759199795035
878,10.35868936048215,31529.829988902544
879,9.232943975322502,10228.610004975893
880,9.91440708424922,20219.587347874378
881,9.308055535599646,11026.486659237515
882,9.582477823632486,14508.32386903127
883,10.492355613669405,36038.951321431916
884,8.90356220785526,7358.13812707446
885,7.923632027497336,2761.7837259925473
886,9.673764367825829,15895.071439934856
887,9.439699563530176,12577.937467706823
888,10.651281699645187,42246.707453130315
889,9.890540648383597,19742.73092960726
890,8.972624946416818,7884.270253520801
891,9.268588795351858,10599.782863892016
892,9.379527969964782,11843.422983179673
893,9.473084944279645,13004.944942108139
894,9.617435837701139,15024.475310584981
895,8.721306057569494,6132.1828441129765
896,9.955932475346284,21076.890353710485
897,9.563605142590381,14237.080495892918
898,9.263122096374946,10541.99513971527
899,10.08046281415717,23872.03129988125
900,9.671559882484225,15860.069582657456
901,9.987304756596595,21748.601956668426
902,9.852923326062399,19013.857341220224
903,9.85267998755398,19009.231100429617
904,10.018075289570273,22428.220520507566
905,10.193973036631437,26741.529196708838
906,10.53667832827969,37672.2236350783
907,10.345437852949274,31114.768379120524
908,9.31689139611878,11124.346860236681
909,9.659866442498172,15675.690922155549
910,10.080116005282257,23863.753703019218
911,10.06939626818064,23609.306775743764
912,7.886183548821434,2660.27172501925
913,7.251382708271642,1410.0531931115393
914,10.094419130539965,24207.53265725348
915,9.57181043308013,14354.380459105498
916,9.295642763027308,10890.463347779269
917,9.74731679478231,17108.26218955981
918,8.295142592202968,4004.3741983629748
919,8.902812152038367,7352.621182037753
920,8.353395549136437,4244.568943796913
921,8.793564335406838,6591.685330595779
922,9.9803179475220265,21597.178227485907
923,8.438274614229925,4620.575827194101
924,9.932271595126133,20584.04613218286
925,10.22973929477727,27715.28360692211
926,9.63063757159427,15224.139492339831
927,9.367067912881474,11696.768813778961
928,9.81832846855734,18367.323508695896
929,8.141849462024746,3435.265389311606
930,9.634314707616124,15280.223775643537
931,9.92700499490703,20475.923160464165
932,9.56696459079474,14284.989659518884
933,9.31591596949303,11113.50116656425
934,9.39211287743922,11993.4131924422
935,9.957789146116697,21116.059550861064
936,9.901710605741366,19964.492620809575
937,-15.472436304004495,1.907244150407656e-7
938,9.728807271653725,16794.509082730026
939,9.80129144211024,18057.04951045434
940,8.686052945583587,5919.770413268748
941,8.622265265042968,5553.953330912817
942,9.796729755894116,17974.866505650727
943,9.729047506716123,16798.544197336054
944,9.33889026553364,11371.781577395648
945,9.02069342738662,8272.511478853294
946,10.013645130828877,22329.0797102256
947,10.151632705374169,25632.919064808597
948,9.390953451063526,11979.515770927625
949,10.647705676161344,42095.90203772393
950,9.09062343739481,8871.715287579254
951,9.741925563321724,17016.27577104575
952,10.66856968561078,42983.41770838416
953,9.555189749166198,14117.77257794555
954,8.794162531152184,6595.62962832864
955,9.290807830241308,10837.935775451355
956,9.721440359010801,16671.24001516119
957,10.41682804075349,33417.26764585127
958,10.08711709118231,24031.412103205577
959,9.532213440097745,13797.096357062828
960,10.167619157110728,26045.991472100286
961,10.667377268602799,42932.19409607016
962,9.26660273312981,10578.751926871822
963,10.690727659673325,43946.47344230553
964,10.215714780593556,27329.30313956495
965,10.176500538213586,26278.34613640623
966,9.952704213808259,21008.95834937591
967,10.174790664046773,26233.45186391739
968,9.660820808326125,15690.658406993187
969,10.379928903136447,32206.67161670801
970,9.597719857062755,14731.15410544765
971,8.997127261341538,8079.839288995574
972,-0.32029725307268453,0.7259332191190581
973,9.63645096677219,15312.90118487109
974,10.163659473522408,25943.06150666148
975,8.931590941137705,7567.294925358804
976,10.250922666943252,28308.64932920544
977,9.541461908597787,13925.290252972038
978,9.645532933430115,15452.605879296283
979,9.00708835215464,8160.725490492427
980,9.828472207050085,18554.584995261317
981,8.870877692954936,7121.528746564592
982,9.027617042854713,8329.985903101486
983,10.34783636281395,31189.487028903823
984,9.778607163013197,17652.049295463425
985,10.073038496430582,23695.45404862487
986,9.013956067988866,8216.963927923121
987,9.38360388760549,11891.794311652226
988,13.260485291830344,574057.756793035
989,10.111637450827258,24627.954802641238
990,9.96095014863636,21182.913074719032
991,10.277395713492346,29068.073302490597
992,9.842710760375445,18820.665246740162
993,9.744829709852254,17065.765357010278
994,9.727396963108191,16770.84033709276
995,10.13747947886034,25272.68579986044
996,9.465951958351267,12912.510910077666
997,9.253993861557346,10446.203203429677
998,8.756356835020766,6350.9318872734375
999,10.2537957817495,28390.100281676783
1000,10.09197609351553,24148.46494038968
